"Departamento","Municipio","Dirección","Código sede","Nombre sede","Tipo calendario","Zona","Teléfono","Teléfono móvil","Correo electrónico","Sitio web","Tipo de sede","Jornadas","Habilitada","Legalizada"
"LA UNIÓN","POLOROS","CASERIO CERRO DE PEÑA, CANTON LAJITAS, J%2f POLOROS, LA UNION","86099","CENTRO ESCOLAR  ""CASERIO CERRO DE PEÑA, C%2f LAJITAS""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","POLOROS","CASERIO TORERAS, CANTON LAJITAS, J%2f POLOROS, LA UNION","86100","CENTRO ESCOLAR  CASERÍO TORERAS, CANTÓN LAJITAS","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","CANTON MALALAJA, J%2fPOLOROS, LA UNION.","86101","CENTRO ESCOLAR  CANTON MALALAJA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","CASERIO MUNGUIA, CANTON MALALAJA, J%2f POLOROS, LA UNION","86102","CENTRO ESCOLAR  ""CASERÍO MUNGUÍA, CANTÓN MALALAJA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","CANTON EL OCOTE, J%2fPOLOROS, LA UNION.","86104","CENTRO ESCOLAR  CANTÓN EL OCOTE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","CASERIO QUEBRADA HONDA, CANTON EL OCOTE, J%2f POLOROS, LA UNION","86105","CENTRO ESCOLAR  CASERÍO QUEBRADA HONDA, CANTÓN EL OCOTE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","CASERIO EL CARRIZAL, CANTON EL OCOTE, J%2f POLOROS, LA UNION","86106","CENTRO ESCOLAR  ""CASERÍO EL CARRIZAL, CANTÓN EL OCOTE""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","CASERIO PIEDRA REDONDA, CANTON EL OCOTE, J%2f POLOROS, LA UNION","86107","CENTRO ESCOLAR  CASERÍO PIEDRA REDONDA, CANTÓN EL OCOTE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","POLOROS","Calle a Concepcion de Oriente, por unidad de salud de Boquin","E0038","CENTRO ESCOLAR CANTON  BOQUIN, SEDE EDUCAME","Nacional","Rural",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","BARRIO EL CENTRO, J%2f SAN ALEJO, LA UNION","10302","ESCUELA DE EDUCACION PARVULARIA ""DE SAN ALEJO""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO LAS HUERTAS, C%2f QUESERA, SAN ALEJO, LA UNION","13517","CENTRO ESCOLAR ""CASERIO LAS HUERTAS, CANTON QUESERAS""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO LA GUACAMAYERA, C%2fBOBADILLA","13519","CENTRO ESCOLAR "" CASERIO LA GUACAMAYERA, CANTON BOBADILLA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","1a. AVENIDA SUR, BARRIO GUADALUPE","13520","CENTRO ESCOLAR  "" PROFESOR LUIS ARMANDO ROBLES""","Nacional","Urbana","26490170","77875157","ceplar13520@gmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO EL CARAO, CANTON TERRERO BLANCO","13521","CENTRO ESCOLAR CASERÍO EL CARAO, CANTÓN TERRERO BLANCO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON BOBADILLA","13522","CENTRO ESCOLAR "" CANTON BOBADILLA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO EL RETUMBO, C%2f EL TIZATIO","13523","CENTRO ESCOLAR "" CASERIO EL RETUMBO, CANTON  EL TIZATIO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON PIEDRA GORDA","13524","CENTRO ESCOLAR "" CANTON PIEDRA GORDA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON COPALÍO","13525","CENTRO ESCOLAR CANTÓN COPALÍO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON LA BARAHONA","13526","CENTRO ESCOLAR  CANTON  LA BARAHONA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON CERCAS DE PIEDRAS","13529","CENTRO ESCOLAR ""CANTON CERCO DE PIEDRA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON TERRERO BLANCO","13530","CENTRO ESCOLAR "" CANTON TERRERO BLANCO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON SAN JERONIMO","13531","CENTRO ESCOLAR  CANTON SAN JERONIMO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON CEIBITA","13532","CENTRO ESCOLAR "" CANTON CEIBITAS ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON LA PRESA","13533","CENTRO ESCOLAR "" CANTON LA PREZA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO LA PANDEADURA, CANTON EL MOGOTILLO","13535","CENTRO ESCOLAR ""JOSE ANASTACIO BONILLA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON EL TIZATIO","13536","CENTRO ESCOLAR "" CANTON  EL TIZATIO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON LA TRINCHERA","13537","CENTRO ESCOLAR "" CANTON LA TRINCHERA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON LAS LAJAS","13538","CENTRO ESCOLAR "" CANTON LAS LAJAS ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON PAVANA","13539","COMPLEJO EDUCATIVO CANTÓN PAVANITA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON SAN JOSE","13540","CENTRO ESCOLAR "" CANTON SAN JOSE ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON AGUA FRIA, SAN ALEJO, LA UNION","13541","COMPLEJO EDUCATIVO ""CANTON AGUA FRIA""","Nacional","Rural","+50326060935",NULL,"ceaguafria13541@gmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON LOS JIOTES","13542","CENTRO ESCOLAR "" CANTON LOS JIOTES ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON HATO NUEVO","13543","CENTRO ESCOLAR "" CANTON HATO NUEVO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CANTON SANTA CRUZ","13544","CENTRO ESCOLAR  ""BENIGNA HERRERA DE MARTÍNEZ","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","BARRIO GUADALUPE CONTIGUO A ALCALDIA","13545","CENTRO ESCOLAR "" REPUBLICA DE ARGENTINA ""","Nacional","Urbana","2649 0450",NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","BARRIO GASPAR","13546","CENTRO ESCOLAR "" DE SAN ALEJO ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO LAS HUERTAS, CANTON QUESERAS, J%2f SAN ALEJO, LA UNION","60200","CENTRO ESCOLAR ""CASERIO LAS HUERTAS, CANTÓN QUESERAS""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON EL TAMARINDO, J%2f ASN ALEJO, LA UNION","60206","CENTRO ESCOLAR ""CANTÓN EL TAMARINDO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO EL CHAPERNAL, CANTON LOS JIOTES, J%2f SAN ALEJO, LA UNION","60221","CENTRO ESCOLAR ""CASERÍO EL CHAPERNAL, CANTÓN LOS JIOTES""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON MOGOTILLO, J%2f SAN ALEJO, LA UNION","60240","CENTRO ESCOLAR CANTÓN MOGOTILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO LA BOLSA, CANTON BOBADILLA, J%2f SAN ALEJO, LA UNION","86108","CENTRO ESCOLAR  ""CASERÍO LA BOLSA, CANTÓN BOBADILLA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO EL CRUCILLAL, CANTON COPALIO, J%2f SAN ALEJO, LA UNION","86110","CENTRO ESCOLAR CASERÍO EL CRUCILLAL, CANTÓN EL COPALIO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN ALEJO","CASERIO SANTA CRUCITA, CANTON  SANTA CRUZ, J%2f SAN ALEJO, LA UNION","86111","CENTRO ESCOLAR ""MARÍA BERNARDA PARADA DE MEDINA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO LA MALTEZ, CANTON  CERCA DE PIEDRA, J%2f SAN ALEJO, LA UNION","86112","CENTRO ESCOLAR  CASERÍO LA MALTEZ, CANTÓN CERCOS DE PIEDRA","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON EL PAPALON, J%2fSAN ALEJO, LA UNION.","86113","CENTRO ESCOLAR  CANTÓN EL PAPALON","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON BENAVIDES,  J%2f SAN ALEJO, LA UNION.","86114","CENTRO ESCOLAR CANTÓN BENAVIDES","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON ISLA EL PERICO, J%2fSAN ALEJO, LA UNION.","86116","CENTRO ESCOLAR  CANTÓN ISLA EL PERICO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON  EL NARANJO,  J%2f SAN ALEJO, LA UNION.","86117","CENTRO ESCOLAR  CANTÓN EL NARANJO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CANTON EL TEMPISQUE, J%2f SAN ALEJO, LA UNION.","86335","CENTRO ESCOLAR ""CANTÓN EL TEMPISQUE""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO PASO FUENTES, CANTON QUESERAS, J%2f SAN ALEJO, LA UNION.","86336","CENTRO ESCOLAR ""CASERÍO PASO FUENTES, CANTÓN QUESERAS""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO EL COYOL, CANTON QUESERAS J%2f SAN ALEJOS, LA UNION","86455","CENTRO ESCOLAR ""CASERÍO EL COYOL, CANTÓN QUESERAS""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","CASERIO EL TIZATON, CANTON EL TIZATIO, J%2f SAN ALEJO, LA UNION","86541","CENTRO ESCOLAR ""CASERÍO EL TIZATON, CANTÓN TIZATIO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN ALEJO","Canton Agua Fria, San Alejo carretera de San Alejo a La Union","E0039","CENTRO ESCOLAR AGUA FRIA, SEDE EDUCAME","Nacional","Rural",NULL,NULL,NULL,NULL,"Sede EDUCAME","","SI","NO"
"LA UNIÓN","SAN ALEJO","Centro de San Alejo","E0040","CENTRO ESCOLAR DE SAN ALEJO, SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","","SI","NO"
"LA UNIÓN","SAN ALEJO","1a. AVENIDA SUR, BARRIO GUADALUPE","E0421","CENTRO ESCOLAR ""PROFESOR LUIS ARMANDO ROBLES"", SEDE EDUCAME","Nacional","Urbana","26490170",NULL,NULL,NULL,"Sede EDUCAME","Fin de semana, Jornada completa, Matutino, Nocturno, SIN DATO, Vespertino","SI","NO"
"LA UNIÓN","SAN JOSE","BARRIO EL CENTRO, J%2f SAN JOSE LA FUENTE, LA UNION","13547","CENTRO ESCOLAR "" DE SAN JOSE LA FUENTE ""","Nacional","Urbana","2680-8143",NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN JOSE","CANTON EL SOMBRERITO","13549","CENTRO ESCOLAR  CANTON EL SOMBRERITO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN JOSE","SAN JOSE LA FUENTE, LA UNION","40104","CENTRO ESCOLAR DE SAN JOSE LA FUENTE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SAN JOSE","CANTON EL CHAGUITILLO, J%2fSAN JOSE LA FUENTE, LA UNION.","86118","CENTRO ESCOLAR  CANTÓN EL CHAGUITILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN JOSE","CASERIO LA CHACARA, CANTON EL SOMBRERITO, J%2f SAN JOSE LA FUENTE, LA UNION","86120","CENTRO ESCOLAR  ""CASERÍO LA CHACARA, CANTÓN EL SOMBRERITO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN JOSE","CANTON EL ZAPOTE, J%2fSAN JOSE LA FUENTE, LA UNION.","86121","CENTRO ESCOLAR  CANTÓN EL ZAPOTE","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN JOSE","CANTON LA JOYA, J%2fSAN JOSE LA FUENTE, LA UNION.","86122","CENTRO ESCOLAR  CANTÓN LA JOYA","Nacional","Rural",NULL,"74891589",NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SAN JOSE","BARRIO EL CENTRO, J%2f SAN JOSE LA FUENTE, LA UNION","E0314","CENTRO ESCOLAR "" DE SAN JOSE LA FUENTE "", SEDE EDUCAME","Nacional","Urbana",NULL,NULL,NULL,NULL,"Sede EDUCAME","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","Barrio El Calvario, Boulevard Emanuel,","10401","COLEGIO ""LICENCIADO GUILLERMO GONZÁLEZ MARTÍNEZ""","Nacional","Urbana","26414038","79217394","colegiocristianolic.ggn@hotmail.com",NULL,"Centro educativo privado","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","Boulevard Enmanuel, Barrio Las Delicias","10597","JARDÍN INFANTIL ""PEQUEÑAS ESTRELLAS""","Nacional","Urbana","79376383",NULL,"@",NULL,"Centro educativo privado","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","CARRETERA RUTA MILITAR, SALIDA A SAN MIGUEL, BARRIO LA ESPERANZA, SANTA ROSA DE LIMA, LA UNION","13550","INSTITUTO NACIONAL "" PROFESOR FRANCISCO VENTURA ZELAYA ""","Nacional","Urbana","26412025","77462036",NULL,"www.infravenz.edu.sv","Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","COLONIA VENTURA PERLA BARRIO LA ESPERANZA, SANTA ROSA DE LIMA, LA UNION","13551","CENTRO ESCOLAR "" ALONSO ANTONIO VENTURA PERLA ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CALLE RUTA MILITAR KILOMETRO 171 CASERIO EL LIMON, CANTON EL ALBORNOZ, SANTA ROSA DE LIMA, LA UNION","13552","CENTRO ESCOLAR "" CASERIO EL LIMON, CANTON EL ALBORNOZ ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO SAN BARTOLO,  CANTON LAS CAÑAS, SANTA ROSA DE LIMA, LA UNION","13554","CENTRO ESCOLAR "" CASERIO SAN BARTOLO, CANTON LAS CAÑAS ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","AVENIDA FERNANDO BENITEZ, BARRIO LAS DELICIAS, SANTA ROSA DE LIMA, LA UNION","13556","CENTRO ESCOLAR ""BARRIO LAS DELICIAS ""","Nacional","Urbana","2664-2114",NULL,NULL,NULL,"Centro educativo oficial","Matutino, Vespertino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO  EL BARATILLO CANTON MINAS DE SAN SEBASTIAN, SANTA ROSA DE LIMA, LA UNION","13557","CENTRO ESCOLAR "" CASERIO EL BARATILLO, CANTON SAN SEBASTIAN ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO QUEBRADA HONDA, CANTON EL ALGODON, SANTA ROSA DE LIMA, LA UNION","13559","CENTRO ESCOLAR "" CASERIO QUEBRADA HONDA, CANTON EL ALGODON ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","BARRIO LA ESPERANZA, COL. VENTURA PERLA, SANTA ROSA DE LIMA, LA UNION","13560","CENTRO ESCOLAR "" VENTURA PERLA ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON EL ALGODON, SANTA ROSA DE LIMA, LA UNION","13561","CENTRO ESCOLAR "" CANTON EL ALGODON ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON EL ALBORNOZ, SANTA ROSA DE LIMA, LA UNION","13562","CENTRO ESCOLAR "" JOSE ANTONIO LAZO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON MINAS DE SAN SEBASTIAN","13563","CENTRO ESCOLAR "" CANTON MINAS DE SAN SEBASTIAN ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON LAS CAÑAS, SANTA ROSA DE LIMA, LA UNION","13564","CENTRO ESCOLAR "" CANTON LAS CAÑAS ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO LA JAGUA, CANTON COPETILLO, SANTA ROSA DE LIMA, LA UNION","13565","CENTRO ESCOLAR "" CASERIO LA JAGUA, CANTON COPETILLO ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON LA CHORRERA, SANTA ROSA DE LIMA, LA UNION","13566","CENTRO ESCOLAR  ""PROFESOR JULIO CESAR CORDERO LARA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON PASAQUINITA, SANTA ROSA DE LIMA, LA UNION","13567","CENTRO ESCOLAR "" CANTON PASAQUINITA ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO EL CARAGUAL, CANTON EL ALGODON, SANTA ROSA DE LIMA, LA UNION","13568","CENTRO ESCOLAR "" JOSE TIBURCIO GUZMAN ARGUETA""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON LOS MOJONES, SANTA ROSA DE LIMA, LA UNION","13569","CENTRO ESCOLAR "" CANTON LOS MOJONES ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO LOS VILLATOROS, CANTON LOS MOJONES, SANTA ROSA DE LIMA, LA UNION","13570","CENTRO ESCOLAR "" CASERIO VILLATOROS, CANTON  MOJONES ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO LA PREZA, CANTON SAN SEBASTIAN ,SANTA ROSA DE LIMA, LA UNION","13571","CENTRO ESCOLAR "" CASERIO LA PREZA, CANTON SAN SEBASTIAN ""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","FINAL CALLE EL CALVARIO, BARRIO EL CALVARIO, SANTA ROSA DE LIMA, LA UNION","13572","CENTRO ESCOLAR "" CENTRO AMERICA ""","Nacional","Urbana","26414880",NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","2a. AVENIDA SUR BARRIO EL CENTRO, SANTA ROSA DE LIMA, LA UNION","13573","CENTRO ESCOLAR "" TRINIDAD SANCHEZ DE QUEZADA ""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","2a AVENIDA NORTE Y CALLE GENERAL GIRON BARRIO EL CENTRO, SANTA ROSA DE LIMA, LA UNION","13574","CENTRO ESCOLAR "" PRESBITERO JOSE MATIAS DELGADO ""","Nacional","Urbana","2664-2040","7932-6545","ce_josematiasdelgado@hotmail.com",NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CALLE RUTA MILITAR, SALIDA A SAN MIGUEL, SANTA ROSA DE LIMA","13575","ESCUELA DE EDUCACION PARVULARIA ""SANTA ROSA DE LIMA""","Nacional","Urbana",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON PORTILLO, CASERIO LAS RANCHOS, SANTA ROSA DE LIMA, LA UNION","13576","CENTRO ESCOLAR ""CASERIO LOS RANCHOS, CANTON PORTILLO""","Nacional","Rural",NULL,"77459896",NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CARRETERA MILITAR, COLONIA MONTE SINAÍ, FINAL CALLE PRINCIPAL,","20984","COLEGIO CRISTIANO ""DOCTOR JUAN ALLWOOD PAREDES""","Nacional","Urbana","26414727",NULL,NULL,NULL,"Centro educativo privado","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","1%2f2 CUADRA AL SUR DE GASOLINERA TEXACO, BARRIO LA ESPERANZA","20985","INSTITUTO COMERCIAL SANTA ROSA","Nacional","Urbana","6412179",NULL,NULL,NULL,"Centro educativo privado","Matutino","NO","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","BARRIO LAS DELICIAS, AVE. FERNANDO BENITEZ, 1%2f2 CUADRA AL MONUMENTO A LA MADRE","21151","COLEGIO EDUCATIVO SALESIANO""SAN JUAN BOSCO""","Nacional","Urbana","26414251",NULL,NULL,NULL,"Centro educativo privado","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO LAS PIÑAS, CANTON COPETILLO, SANTA ROSA DE LIMA","60245","CENTRO ESCOLAR ""CASERÍO LAS PIÑAS, CANTÓN COPETILLO""","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO LA ERMITA , CANTON COPETILLO, J%2fSANTA ROSA DE LIMA, LA UNION.","86123","CENTRO ESCOLAR CASERÍO LA ERMITA, CANTÓN COPETILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERIO LOS UMAÑA, CANTON  EL ALGODON, J%2f SANTA ROSA DE LIMA, LA UNION","86124","CENTRO ESCOLAR  CASERÍO LOS UMAÑA, CANTÓN EL ALGODÓN","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
"LA UNIÓN","SANTA ROSA DE LIMA","CASERÍO LA FABULOSA , CANTÓN EL ALGODÓN","86125","CENTRO ESCOLAR  CASERÍO LA FABULOSA , CANTÓN EL ALGODÓN","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","NO"
"LA UNIÓN","SANTA ROSA DE LIMA","CANTON EL PORTILLO, J%2fSANTA ROSA DE LIMA, LA UNION.","86126","CENTRO ESCOLAR  CANTÓN EL PORTILLO","Nacional","Rural",NULL,NULL,NULL,NULL,"Centro educativo oficial","Matutino","SI","SI"
