geo_id,deped_id,school_name,address,adm0,adm1,adm2,longitude,latitude,adm3
LAO-000275,20305020,B. Nongkham,,LAO,Luang Namtha,Nalae,101.382079,20.431853,
LAO-000276,20401001,B. Nongmengda,,LAO,Oudomxay,Xay,101.991503,20.688831,
LAO-000277,20401002,B. Longko-Dua,,LAO,Oudomxay,Xay,101.992013,20.700221,
LAO-000278,20401003,B. Bo,,LAO,Oudomxay,Xay,102.032254,20.706262,
LAO-000279,20401004,B. Namkout,,LAO,Oudomxay,Xay,101.794399,20.600799,
LAO-000280,20401005,B. HouaNambak,,LAO,Oudomxay,Xay,102.171212,20.674853,
LAO-000281,20401006,B. Cheng,,LAO,Oudomxay,Xay,101.990713,20.692151,
LAO-000282,20401007,B. Viangsa,,LAO,Oudomxay,Xay,101.994203,20.704041,
LAO-000283,20401008,B. Lak 32,,LAO,Oudomxay,Xay,102.124406,20.576599,
LAO-000284,20401009,B. Ko-Noy,,LAO,Oudomxay,Xay,101.930472,20.771813,
LAO-000285,20401010,B. Houaykhoum,,LAO,Oudomxay,Xay,101.97916,20.648738,
LAO-000286,20401011,B. Tangkok,,LAO,Oudomxay,Xay,101.649335,20.632689,
LAO-000287,20401012,B. Nahouang,,LAO,Oudomxay,Xay,101.920122,20.572738,
LAO-000288,20401013,B. Homxai,,LAO,Oudomxay,Xay,101.951422,20.733072,
LAO-000289,20401014,B. Nangam,,LAO,Oudomxay,Xay,101.87217,20.65217,
LAO-000290,20401015,B.Huaypor,,LAO,Oudomxay,Xay,101.94526,20.808297,
LAO-000291,20401016,B. Kat,,LAO,Oudomxay,Xay,102.099842,20.755692,
LAO-000292,20401017,B. Nongmengda,,LAO,Oudomxay,Xay,101.991503,20.688831,
LAO-000293,20401021,B. Chom-Ong-Tai,,LAO,Oudomxay,Xay,101.782618,20.709611,
LAO-000294,20401022,B. Pheun,,LAO,Oudomxay,Xay,101.586584,20.591968,
LAO-000295,20401023,B. Nampha,,LAO,Oudomxay,Xay,101.679266,20.586458,
LAO-000296,20401024,B. Donxai,,LAO,Oudomxay,Xay,101.987393,20.685611,
LAO-000297,20401025,B. Phoukhiao,,LAO,Oudomxay,Xay,101.980723,20.697671,
LAO-000298,20401026,B. Nasenkham,,LAO,Oudomxay,Xay,101.960052,20.676781,
LAO-000299,20402001,B. Viangkham,,LAO,Oudomxay,La,102.114848,20.87243,
LAO-000300,20402002,B. Phonxai,,LAO,Oudomxay,La,102.074095,20.787413,
LAO-000301,20402003,B. Tatmouan,,LAO,Oudomxay,La,102.049254,20.899946,
LAO-000302,20402004,B. Hat-And,,LAO,Oudomxay,La,102.163047,20.887106,
LAO-000303,20402005,B. Ano,,LAO,Oudomxay,La,102.275309,20.945107,
LAO-000304,20402006,B. Phouthen,,LAO,Oudomxay,La,102.150586,20.999318,
LAO-000305,20403001,B. Homxai,,LAO,Oudomxay,Namor,101.759897,20.910486,
LAO-000306,20403002,B. Nasavang,,LAO,Oudomxay,Namor,101.812129,21.050299,
LAO-000307,20403003,B. Vangang,,LAO,Oudomxay,Namor,101.551133,20.764882,
LAO-000308,20403004,B. Phoukhua,,LAO,Oudomxay,Namor,101.711966,20.847665,
LAO-000309,20403005,B. Phoupat,,LAO,Oudomxay,Namor,101.43275,20.718561,
LAO-000310,20403006,B. Nathong,,LAO,Oudomxay,Namor,101.785958,20.880545,
LAO-000311,20403007,B. Namngeun,,LAO,Oudomxay,Namor,101.86167,21.08485,
LAO-000312,20403008,B. Pangsa,,LAO,Oudomxay,Namor,101.786478,20.932767,
LAO-000313,20403009,B. Namo-Tai,,LAO,Oudomxay,Namor,101.732037,20.944487,
LAO-000314,20403010,B. Pangthong,,LAO,Oudomxay,Namor,101.681726,20.967377,
LAO-000315,20403011,B. Houaypot,,LAO,Oudomxay,Namor,101.724667,20.785233,
LAO-000316,20403012,B. Tao,,LAO,Oudomxay,Namor,101.53808,20.68608,
LAO-000317,20403013,B. Phou_Om,,LAO,Oudomxay,Namor,101.64197,20.78908,
LAO-000318,20403014,B. Homxai,,LAO,Oudomxay,Namor,101.76006,20.91036,
LAO-000319,20404001,B. Don-En,,LAO,Oudomxay,Nga,101.975013,20.281442,
LAO-000320,20404002,B. Lathan,,LAO,Oudomxay,Nga,102.134244,20.095791,
LAO-000321,20404003,B. Hatteu,,LAO,Oudomxay,Nga,101.701907,19.928763,
LAO-000322,20404004,B. Naxan,,LAO,Oudomxay,Nga,101.772339,19.971534,
LAO-000323,20404005,B. Nakhok,,LAO,Oudomxay,Nga,102.022168,20.414339,
LAO-000324,20404006,B. Phouhouat-Gnai,,LAO,Oudomxay,Nga,102.035085,20.170041,
LAO-000325,20404007,B. Houayxeuy,,LAO,Oudomxay,Nga,101.977403,20.261831,
LAO-000326,20404008,B. Nanuang,,LAO,Oudomxay,Nga,101.871771,20.059726,
LAO-000327,20404009,B. Latkhamoun,,LAO,Oudomxay,Nga,101.971663,20.046416,
LAO-000328,20404010,B. Keo,,LAO,Oudomxay,Nga,101.932662,20.180119,
LAO-000329,20404011,B. Thakouang,,LAO,Oudomxay,Nga,102.184508,20.20759,
LAO-000330,20404012,B. Houaylai,,LAO,Oudomxay,Nga,102.094313,20.363497,
LAO-000331,20405001,B. Beng-Louang,,LAO,Oudomxay,Beng,101.636941,20.297122,
LAO-000332,20405002,B. Napa-Tai,,LAO,Oudomxay,Beng,101.83657,20.463726,
LAO-000333,20405003,B. Yor,,LAO,Oudomxay,Beng,101.679256,20.343833,
LAO-000334,20405004,B. Nahom,,LAO,Oudomxay,Beng,101.663346,20.20183,
LAO-000335,20405005,B. Sam-Kang,,LAO,Oudomxay,Beng,101.584294,20.252341,
LAO-000336,20405006,B. Nangoua,,LAO,Oudomxay,Beng,101.679746,20.398824,
LAO-000337,20405007,B. Namaet,,LAO,Oudomxay,Beng,101.803004,20.433876,
LAO-000338,20405008,B. Khon,,LAO,Oudomxay,Beng,101.500459,20.351159,
LAO-000339,20405010,B. Lai-Yai,,LAO,Oudomxay,Beng,101.732667,20.448935,
LAO-000340,20405011,B. Namlong,,LAO,Oudomxay,Beng,101.537284,20.274066,
LAO-000341,20405012,B. Tangdou,,LAO,Oudomxay,Beng,101.651377,20.48214,
LAO-000342,20405013,B. Namkhong,,LAO,Oudomxay,Beng,101.582094,20.346183,
LAO-000343,20405014,B. Pouhong,,LAO,Oudomxay,Beng,101.765124,20.500114,
LAO-000344,20406001,B. Donmuang,,LAO,Oudomxay,Hoon,101.349933,20.033233,
LAO-000345,20406002,B. Naxiengdi,,LAO,Oudomxay,Hoon,101.523873,20.000915,
LAO-000346,20406003,B. Nam-Oun,,LAO,Oudomxay,Hoon,101.436651,20.126538,
LAO-000347,20406004,B. Houayhok,,LAO,Oudomxay,Hoon,101.362679,20.2267,
LAO-000348,20406005,B. Nakhong,,LAO,Oudomxay,Hoon,101.455471,20.142328,
LAO-000349,20406006,B. Chantai-Tai,,LAO,Oudomxay,Hoon,101.417091,20.101082,
LAO-000350,20406007,B. Na,,LAO,Oudomxay,Hoon,101.444141,20.171159,
LAO-000351,20406008,B. Phonsavan,,LAO,Oudomxay,Hoon,101.461721,20.147398,
LAO-000352,20406009,B. Kongmeuang,,LAO,Oudomxay,Hoon,101.288008,20.092527,
LAO-000353,20406011,B. Phonxai,,LAO,Oudomxay,Hoon,101.488632,20.092417,
LAO-000354,20406012,B. Navang,,LAO,Oudomxay,Hoon,101.358919,20.054846,
LAO-000355,20406013,B. Chanvang,,LAO,Oudomxay,Hoon,101.438241,20.281011,
LAO-000356,20406014,B. Phouviengxai,,LAO,Oudomxay,Hoon,101.265487,20.2565,
LAO-000357,20406015,B. Vanglam,,LAO,Oudomxay,Hoon,101.488502,20.153288,
LAO-000358,20406016,B. Namphouan,,LAO,Oudomxay,Hoon,101.62865,20.02533,
LAO-000359,20407001,B. Donsa-At,,LAO,Oudomxay,Pakbeng,101.152155,19.908802,
LAO-000360,20407002,B. Chomleng-Gnai,,LAO,Oudomxay,Pakbeng,101.128224,19.999064,
LAO-000361,20407003,B. Xaixana,,LAO,Oudomxay,Pakbeng,101.202901,19.957674,
LAO-000362,20407004,B. Khokka,,LAO,Oudomxay,Pakbeng,100.816757,19.908692,
LAO-000363,20407005,B. Chomxang-Namyen,,LAO,Oudomxay,Pakbeng,101.015259,19.95811,
LAO-000364,20407006,B. Mokchok-No(Mokkokang)y,,LAO,Oudomxay,Pakbeng,101.097326,20.047054,
LAO-000365,20407007,B. soukxai,,LAO,Oudomxay,Pakbeng,101.085713,19.889052,
LAO-000366,20407008,B. Doncheng,,LAO,Oudomxay,Pakbeng,101.223436,19.835271,
LAO-000367,20407009,B. Mokven,,LAO,Oudomxay,Pakbeng,100.94547,19.93476,
LAO-000368,20407010,B. Konlang,,LAO,Oudomxay,Pakbeng,101.153402,20.04178,
LAO-000369,20501001,B. Khonkeo,,LAO,Bokeo,Huoixai,100.412781,20.292379,
LAO-000370,20501002,B. Poung,,LAO,Bokeo,Huoixai,100.590401,20.396193,
LAO-000371,20501003,B. Phonxai,,LAO,Bokeo,Huoixai,100.502261,20.169446,
LAO-000372,20501004,pakhaonue,,LAO,Bokeo,Huoixai,100.447973,20.253372,
LAO-000373,20501005,B. Nampouk-Tai,,LAO,Bokeo,Huoixai,100.578006,20.242694,
LAO-000374,20501006,B. Thongsengchan,,LAO,Bokeo,Huoixai,100.478519,20.27869,
LAO-000375,20501007,B. Pakngao,,LAO,Bokeo,Huoixai,100.364546,20.367532,
LAO-000376,20501008,B. Thafa,,LAO,Bokeo,Huoixai,100.883938,20.431854,
LAO-000377,20501009,B. Houayxay-Tai,,LAO,Bokeo,Huoixai,100.420567,20.26432,
LAO-000378,20501010,B. Sin-Oudom,,LAO,Bokeo,Huoixai,100.433118,20.251529,
LAO-000379,20501011,B. Khonkeo,,LAO,Bokeo,Huoixai,100.412781,20.292379,
LAO-000380,20501012,B. Namgnon-Mai,,LAO,Bokeo,Huoixai,100.326775,20.409563,
LAO-000381,20501013,B. Namchouam,,LAO,Bokeo,Huoixai,100.589781,20.431304,
LAO-000382,20501014,B. Sin-Oudom,,LAO,Bokeo,Huoixai,100.433118,20.251529,
LAO-000383,20501015,B. Houayxay-Nua,,LAO,Bokeo,Huoixai,100.412557,20.27699,
LAO-000384,20501016,B. Houayxay-Nua,,LAO,Bokeo,Huoixai,100.412557,20.27699,
LAO-000385,20501017,B. Houayxay-Tai,,LAO,Bokeo,Huoixai,100.42076,20.26421,
LAO-000386,20502001,B. yaiTonpheung,,LAO,Bokeo,Tonpheung,100.09878,20.2923,
LAO-000387,20502002,B. yaiSimuangngam,,LAO,Bokeo,Tonpheung,100.170212,20.30675,
LAO-000388,20502003,B. Namkeung-Kao,,LAO,Bokeo,Tonpheung,100.257404,20.402843,
LAO-000389,20502004,B. Mom,,LAO,Bokeo,Tonpheung,100.12196,20.428933,
LAO-000390,20502005,B. Maiphatthana,,LAO,Bokeo,Tonpheung,100.202832,20.418363,
LAO-000391,20502006,B. Sidonxai,,LAO,Bokeo,Tonpheung,100.227483,20.410293,
LAO-000392,20502007,B. Houay-Ong,,LAO,Bokeo,Tonpheung,100.231913,20.459504,
LAO-000393,20502008,B. Donthat,,LAO,Bokeo,Tonpheung,100.163732,20.260799,
LAO-000394,20503001,B. Nammerng,,LAO,Bokeo,Meung,100.461241,20.726909,
LAO-000395,20503002,B.Huaydokthong,,LAO,Bokeo,Meung,100.592192,20.565632,
LAO-000396,20503003,B. Houanamkha,,LAO,Bokeo,Meung,100.403057,20.626518,
LAO-000397,20503004,B. Phadam,,LAO,Bokeo,Meung,100.364425,20.789522,
LAO-000398,20503005,B. Monlem,,LAO,Bokeo,Meung,100.49783,20.7839,
LAO-000399,20504001,B. Thinkeo-Kang,,LAO,Bokeo,Pha Oudom,100.83189,20.08611,
LAO-000400,20504003,B. Hatnam,,LAO,Bokeo,Pha Oudom,100.839831,20.273012,
LAO-000401,20504004,B. Soukchaleun,,LAO,Bokeo,Pha Oudom,101.187125,20.285141,
LAO-000402,20504005,B. Pakhat,,LAO,Bokeo,Pha Oudom,100.711131,20.136157,
LAO-000403,20504006,B. Mai,,LAO,Bokeo,Pha Oudom,101.012315,20.159247,
LAO-000404,20504007,Pounglat,,LAO,Bokeo,Pha Oudom,100.797442,20.078263,
LAO-000405,20504008,B. Pangthong,,LAO,Bokeo,Pha Oudom,100.78726,20.116213,
LAO-000406,20504009,B. Mokkha-Kang,,LAO,Bokeo,Pha Oudom,100.94371,20.081276,
LAO-000407,20504010,B. Konxot,,LAO,Bokeo,Pha Oudom,101.149814,20.194659,
LAO-000408,20504011,B. Mokxo,,LAO,Bokeo,Pha Oudom,100.757925,20.058305,
LAO-000409,20505001,B. Paktha,,LAO,Bokeo,Paktha,100.597457,20.105317,
LAO-000410,20505002,B. Hatdonkeo,,LAO,Bokeo,Paktha,100.584452,19.890621,
LAO-000411,20505003,B. Kontun,,LAO,Bokeo,Paktha,100.571329,19.827886,
LAO-000412,20505004,B. Hatsa,,LAO,Bokeo,Paktha,100.586048,19.926676,
LAO-000413,20505005,B. Houaymong,,LAO,Bokeo,Paktha,100.713267,19.990191,
LAO-000414,20505006,B. Houayset,,LAO,Bokeo,Paktha,100.69622,19.836227,
LAO-000415,20601001,B. Xiangmoun,,LAO,Luang Prabang,Luangprabang,102.137547,19.894203,
LAO-000416,20601002,B. Khoy,,LAO,Luang Prabang,Luangprabang,102.118147,19.875102,
LAO-000417,20601003,B. Thongchaleun,,LAO,Luang Prabang,Luangprabang,102.132047,19.886603,
LAO-000418,20601004,B. Phanlouang,,LAO,Luang Prabang,Luangprabang,102.142247,19.889303,
LAO-000419,20601005,B. Kokvan,,LAO,Luang Prabang,Luangprabang,102.289551,19.951504,
LAO-000420,20601006,B. Ma,,LAO,Luang Prabang,Luangprabang,102.124447,19.865002,
LAO-000421,20601007,B. Xianglom,,LAO,Luang Prabang,Luangprabang,102.234949,19.872002,
LAO-000422,20601009,B. Pakxuang,,LAO,Luang Prabang,Luangprabang,102.2449,19.9578,
LAO-000423,20601010,B. Xiangmouak,,LAO,Luang Prabang,Luangprabang,102.104047,19.817801,
LAO-000424,20601011,B. Poungvan,,LAO,Luang Prabang,Luangprabang,102.100838,19.860301,
LAO-000425,20601012,B. Muangkhay,,LAO,Luang Prabang,Luangprabang,101.981744,19.7928,
LAO-000426,20601013,B. Viang-Mai,,LAO,Luang Prabang,Luangprabang,102.142547,19.883803,
LAO-000427,20601014,B. Xenkhalok,,LAO,Luang Prabang,Luangprabang,101.894642,19.702898,
LAO-000428,20601015,B. Nongkham,,LAO,Luang Prabang,Luangprabang,102.122447,19.875302,
LAO-000429,20601016,B. Phonsa-At,,LAO,Luang Prabang,Luangprabang,102.146647,19.895803,
LAO-000430,20601017,B. Pongkham,,LAO,Luang Prabang,Luangprabang,102.134747,19.880903,
LAO-000431,20601018,B. Phoumok,,LAO,Luang Prabang,Luangprabang,102.118547,19.866102,
LAO-000432,20601019,B. Pha-O,,LAO,Luang Prabang,Luangprabang,102.226805,19.944315,
LAO-000433,20601020,B. Phonxai,,LAO,Luang Prabang,Luangprabang,102.2035,19.9293,
LAO-000434,20602001,B. Pakkhan,,LAO,Luang Prabang,Xieng Ngeun,102.18018,19.762832,
LAO-000435,20602002,B. Kioukacham,,LAO,Luang Prabang,Xieng Ngeun,102.23464,19.554538,
LAO-000436,20602003,B. Donmo,,LAO,Luang Prabang,Xieng Ngeun,102.191425,19.760898,
LAO-000437,20602006,B. Souanlouang,,LAO,Luang Prabang,Xieng Ngeun,102.19525,19.80326,
LAO-000438,20602007,B. Mout,,LAO,Luang Prabang,Xieng Ngeun,102.188375,19.790122,
LAO-000439,20602008,B. Houaykhang,,LAO,Luang Prabang,Xieng Ngeun,102.147078,19.719346,
LAO-000440,20602009,B. Pakbak,,LAO,Luang Prabang,Xieng Ngeun,102.281598,19.750694,
LAO-000441,20602010,B. Phonsa-At,,LAO,Luang Prabang,Xieng Ngeun,102.193935,19.701724,
LAO-000442,20602011,B. Houayxiang,,LAO,Luang Prabang,Xieng Ngeun,102.196462,19.826823,
LAO-000443,20603001,B. Paphai,,LAO,Luang Prabang,Nan,101.876964,19.494462,
LAO-000444,20603002,B. Namuang-Gnai,,LAO,Luang Prabang,Nan,102.013778,19.506273,
LAO-000445,20603003,B. Houayhoy,,LAO,Luang Prabang,Nan,101.996978,19.549831,
LAO-000446,20603005,B. Sivilai,,LAO,Luang Prabang,Nan,101.858145,19.473552,
LAO-000447,20603006,B. Thali,,LAO,Luang Prabang,Nan,101.921118,19.542249,
LAO-000448,20603007,B. Hatxaykham,,LAO,Luang Prabang,Nan,101.810082,19.562686,
LAO-000449,20603009,B. Keomani,,LAO,Luang Prabang,Nan,101.89896,19.443361,
LAO-000450,20603010,B. Houayhip,,LAO,Luang Prabang,Nan,101.833037,19.30901,
LAO-000451,20604001,B. Pak-Ou,,LAO,Luang Prabang,Park Ou,102.213683,20.054175,
LAO-000452,20604002,B. Fay,,LAO,Luang Prabang,Park Ou,102.342485,20.241437,
LAO-000453,20604003,B. Phonsavang,,LAO,Luang Prabang,Park Ou,102.279561,19.996324,
LAO-000454,20604004,B. Houay-Ot,,LAO,Luang Prabang,Park Ou,102.388828,20.144013,
LAO-000455,20604005,B. Nasavang,,LAO,Luang Prabang,Park Ou,102.259624,20.207104,
LAO-000456,20604006,B. Hatpang,,LAO,Luang Prabang,Park Ou,102.389621,20.274409,
LAO-000457,20604007,B. Pak-Ou,,LAO,Luang Prabang,Park Ou,102.213683,20.054175,
LAO-000458,20605001,B. Phonsa-At,,LAO,Luang Prabang,Nambak,102.461756,20.631135,
LAO-000459,20605002,B. Namnga,,LAO,Luang Prabang,Nambak,102.34049,20.367352,
LAO-000460,20605003,B. Nakhon,,LAO,Luang Prabang,Nambak,102.55995,20.601245,
LAO-000461,20605004,B. Bom,,LAO,Luang Prabang,Nambak,102.478366,20.635403,
LAO-000462,20605005,B. Namthouam-Nua,,LAO,Luang Prabang,Nambak,102.357629,20.496269,
LAO-000463,20605006,B. Nagnang-Tai,,LAO,Luang Prabang,Nambak,102.488969,20.69946,
LAO-000464,20605007,B. Khan-Loum,,LAO,Luang Prabang,Nambak,102.570577,20.825026,
LAO-000465,20605008,B. Makphouk,,LAO,Luang Prabang,Nambak,102.276756,20.579811,
LAO-000466,20605009,B. Houana,,LAO,Luang Prabang,Nambak,102.3372,20.465832,
LAO-000467,20605010,B. Pakmong,,LAO,Luang Prabang,Nambak,102.410944,20.575972,
LAO-000468,20606001,B. Muangngoy,,LAO,Luang Prabang,Ngoi,102.67444,20.711192,
LAO-000469,20606002,B. Nongkhiao,,LAO,Luang Prabang,Ngoi,102.611509,20.569957,
LAO-000470,20606003,B. Paknga,,LAO,Luang Prabang,Ngoi,102.424529,20.350573,
LAO-000471,20606004,B. Phonxai,,LAO,Luang Prabang,Ngoi,102.76896,20.870647,
LAO-000472,20606005,B. Pakbout,,LAO,Luang Prabang,Ngoi,102.741496,20.999782,
LAO-000473,20606006,B. Pakchim,,LAO,Luang Prabang,Ngoi,102.492669,20.431972,
LAO-000474,20606007,B. Moklep,,LAO,Luang Prabang,Ngoi,102.714159,20.889247,
LAO-000475,20606008,B. Phoulouang,,LAO,Luang Prabang,Ngoi,102.739483,20.51995,
LAO-000476,20607001,B. Pakkeng,,LAO,Luang Prabang,Pak Xeng,102.394324,20.074356,
LAO-000477,20607003,B. Bomphaseng,,LAO,Luang Prabang,Pak Xeng,102.691866,20.17701,
LAO-000478,20607004,B. Sopchek,,LAO,Luang Prabang,Pak Xeng,102.556484,20.13895,
LAO-000479,20607005,B. Bouamkok,,LAO,Luang Prabang,Pak Xeng,102.90722,20.116493,
LAO-000480,20607006,B. Hatkhen,,LAO,Luang Prabang,Pak Xeng,102.751548,20.296661,
LAO-000481,20607007,B. Nong,,LAO,Luang Prabang,Pak Xeng,102.841422,20.147719,
LAO-000482,20607008,B. Bouamkhoun,,LAO,Luang Prabang,Pak Xeng,102.974555,20.12759,
LAO-000483,20608001,B. Paknga,,LAO,Luang Prabang,Phonxay,102.57249,19.958811,
LAO-000484,20608002,B. Donkham,,LAO,Luang Prabang,Phonxay,102.845722,19.850411,
LAO-000485,20608003,B. Houaykhing,,LAO,Luang Prabang,Phonxay,102.789898,19.952944,
LAO-000486,20608004,B. Phonthong,,LAO,Luang Prabang,Phonxay,102.920083,19.939856,
LAO-000487,20608006,B. Katangsaleung,,LAO,Luang Prabang,Phonxay,102.460859,19.784017,
LAO-000488,20608007,B. Chomchiang,,LAO,Luang Prabang,Phonxay,102.644475,19.846471,
LAO-000489,20608008,B. Houayman,,LAO,Luang Prabang,Phonxay,102.434128,19.971028,
LAO-000490,20608009,longngad,,LAO,Luang Prabang,Phonxay,102.468086,20.001364,
LAO-000491,20608010,B. Bouakkham,,LAO,Luang Prabang,Phonxay,102.991343,19.977066,
LAO-000492,20609001,B. Natha,,LAO,Luang Prabang,Chomphet,102.129255,19.907906,
LAO-000493,20609002,nongchong,,LAO,Luang Prabang,Chomphet,102.016182,19.873966,
LAO-000494,20609003,B. Xong-Tai,,LAO,Luang Prabang,Chomphet,101.925011,19.748639,
LAO-000495,20609004,B. Kengkhen,,LAO,Luang Prabang,Chomphet,102.14198,20.086407,
LAO-000496,20609005,B. Nangiou,,LAO,Luang Prabang,Chomphet,101.888286,19.817101,
LAO-000497,20609006,B. Vangsa,,LAO,Luang Prabang,Chomphet,101.754374,19.670658,
LAO-000498,20609007,B. Le,,LAO,Luang Prabang,Chomphet,101.925216,19.987745,
LAO-000499,20610001,B. Vangbai,,LAO,Luang Prabang,Viengkham,102.874035,20.459556,
LAO-000500,20610002,B. Sophuang,,LAO,Luang Prabang,Viengkham,103.050144,20.199862,
LAO-000501,20610003,B. Samsoum,,LAO,Luang Prabang,Viengkham,102.967582,20.384804,
LAO-000502,20610004,B. Mokkha,,LAO,Luang Prabang,Viengkham,102.942782,20.236005,
LAO-000503,20610005,B. Phousamam,,LAO,Luang Prabang,Viengkham,102.844561,20.241778,
LAO-000504,20610006,B. Vangbong,,LAO,Luang Prabang,Viengkham,102.984372,20.543419,
LAO-000505,20610007,B. Muangnouay,,LAO,Luang Prabang,Viengkham,103.045305,20.284394,
LAO-000506,20611001,B. Phakeng-Noy,,LAO,Luang Prabang,Phoukhoune,102.415632,19.507511,
LAO-000507,20611002,"B.Sa,yek",,LAO,Luang Prabang,Phoukhoune,102.428188,19.438731,
LAO-000508,20611003,B. Muaengchim,,LAO,Luang Prabang,Phoukhoune,102.545107,19.356535,
LAO-000509,20611004,B. Phouviang-Noy,,LAO,Luang Prabang,Phoukhoune,102.590191,19.469927,
LAO-000510,20611005,B. Bouampho,,LAO,Luang Prabang,Phoukhoune,102.640539,19.623894,
LAO-000511,20611006,B. Phouyang,,LAO,Luang Prabang,Phoukhoune,102.509003,19.481572,
LAO-000512,20612001,B. Muanghup,,LAO,Luang Prabang,Phonthong,102.931812,21.009748,
LAO-000513,20612002,B. Pak-Un,,LAO,Luang Prabang,Phonthong,103.062952,20.743424,
LAO-000514,20612003,B. Naxon,,LAO,Luang Prabang,Phonthong,103.182003,20.843194,
LAO-000515,20612004,B. Pak-Un,,LAO,Luang Prabang,Phonthong,103.062952,20.743424,
LAO-000516,20612005,B. Sopphon,,LAO,Luang Prabang,Phonthong,102.855344,21.068158,
LAO-000517,20612006,B. Thongsi,,LAO,Luang Prabang,Phonthong,102.974264,20.744268,
LAO-000518,20612007,B. Don,,LAO,Luang Prabang,Phonthong,103.112275,20.771177,
LAO-000519,20701002,B. Nathong,,LAO,Houaphan,Xamneua,104.074724,20.422303,
LAO-000520,20701003,B. Phonxai,,LAO,Houaphan,Xamneua,104.026237,20.245306,
LAO-000521,20701005,B. Ham-Tai,,LAO,Houaphan,Xamneua,104.01054,20.322274,
LAO-000522,20701006,B. Phanxai,,LAO,Houaphan,Xamneua,104.046013,20.415158,
LAO-000523,20701007,B. Tham,,LAO,Houaphan,Xamneua,103.968579,20.471158,
LAO-000524,20701008,B. Khong,,LAO,Houaphan,Xamneua,104.279696,20.178171,
LAO-000525,20701009,B. Nathongchong,,LAO,Houaphan,Xamneua,104.050766,20.416446,
LAO-000526,20701011,B. Muangyuang,,LAO,Houaphan,Kuan,104.343324,19.758285,
LAO-000527,20701013,B. Xam-Nua,,LAO,Houaphan,Xamneua,104.038256,20.424746,
LAO-000528,20701016,B.veng,,LAO,Houaphan,Xamneua,104.169511,20.213156,
LAO-000529,20701017,B. Nongkhang,,LAO,Houaphan,Xamneua,104.074301,20.617701,
LAO-000530,20701018,B. Xangkham,,LAO,Houaphan,Xamneua,103.892745,20.346215,
LAO-000531,20701019,B. Houayma,,LAO,Houaphan,Xamneua,103.694743,20.401846,
LAO-000532,20701020,B. Donbang,,LAO,Houaphan,Xamneua,104.038807,20.298756,
LAO-000533,20701021,B. Him,,LAO,Houaphan,Xamneua,104.255536,20.183821,
LAO-000534,20701022,B. Phiangdi,,LAO,Houaphan,Xamneua,104.109595,20.238948,
LAO-000535,20701023,B. Naliao,,LAO,Houaphan,Xamneua,104.043571,20.431247,
LAO-000536,20701024,B. Kan,,LAO,Houaphan,Xamneua,104.00042,20.433677,
LAO-000537,20701025,B. Pawan,,LAO,Houaphan,Xamneua,104.117222,20.407946,
LAO-000538,20701026,B. Long-Uat,,LAO,Houaphan,Xamneua,104.03636,20.57222,
LAO-000539,20701027,B. Nasamong,,LAO,Houaphan,Xamneua,104.00231,20.182761,
LAO-000540,20701028,B. Saleuy,,LAO,Houaphan,Xamneua,103.983461,20.222376,
LAO-000541,20701029,B. Hao-Tai,,LAO,Houaphan,Xamneua,104.255224,20.250452,
LAO-000542,20701030,B. Hanghon,,LAO,Houaphan,Xamneua,104.191244,20.10477,
LAO-000543,20701031,B. Thatmuang,,LAO,Houaphan,Xamneua,104.042222,20.418056,
LAO-000544,20702001,B. Sopxay,,LAO,Houaphan,Xiengkhor,104.319947,20.752814,
LAO-000545,20702003,B. Gnouam,,LAO,Houaphan,Xiengkhor,104.128022,20.760764,
LAO-000546,20702006,B. Xiangkho,,LAO,Houaphan,Xiengkhor,104.146783,20.813766,
LAO-000547,20702007,B. Sopsan,,LAO,Houaphan,Xiengkhor,104.085021,20.847536,
LAO-000548,20702010,B. Sopmon,,LAO,Houaphan,Xiengkhor,104.164283,20.778285,
LAO-000549,20702011,B. Phonthong,,LAO,Houaphan,Xiengkhor,104.227825,20.763245,
LAO-000550,20702012,B. Phongxay,,LAO,Houaphan,Xiengkhor,104.296006,20.796094,
LAO-000551,20702013,B. Na nong,,LAO,Houaphan,Xiengkhor,104.073291,20.881837,
LAO-000552,20702014,B. Mongnam,,LAO,Houaphan,Xiengkhor,104.323167,20.852717,
LAO-000553,20702016,B. Soppin,,LAO,Houaphan,Xiengkhor,104.142523,20.896998,
LAO-000554,20702017,B. Nakhang,,LAO,Houaphan,Xiengkhor,104.232835,20.909168,
LAO-000555,20703006,B. Nale,,LAO,Houaphan,Hiem,103.309944,19.972876,
LAO-000556,20703007,B. Naphon,,LAO,Houaphan,Hiem,103.38052,20.099746,
LAO-000557,20703008,B. Xon-Nua,,LAO,Houaphan,Xon,103.347595,20.464165,
LAO-000558,20703009,B. Muangpeu,,LAO,Houaphan,Xon,103.401256,20.720963,
LAO-000559,20703014,B. Pounghai,,LAO,Houaphan,Hiem,103.354865,20.041677,
LAO-000560,20703015,B. Nampoung,,LAO,Houaphan,Hiem,103.269583,20.14775,
LAO-000561,20703017,B. Thamla-Nua,,LAO,Houaphan,Hiem,103.445594,19.926205,
LAO-000562,20703018,B. Bouamphat,,LAO,Houaphan,Xon,103.382076,20.263432,
LAO-000563,20703019,B. Muang-Kao,,LAO,Houaphan,Xon,103.441187,20.624521,
