anio,codigo_establecimiento,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,codigo_barrio_localidad,nombre_barrio_localidad,direccion,coordenadas_y,coordenadas_x,latitud,longitud,anho_cod_geo,uri
2021,0103042,1,Concepción,4,HORQUETA,2,Rural,3974,ALFONSO KUE,RUTA V GRAL. BERNARDINO CABALLERO - KM. 60 [ALFONSO CUE],7428084,509876,"23º15'23.336""S","56º54'12.413""W",,http://datos.mec.gov.py/id/establecimientos/0103042
2021,0103044,1,Concepción,4,HORQUETA,2,Rural,3974,ALFONSO KUE,RUTA V KM. 63 [ALFONSO CUE],7427409,509627,"23º15'45.292""S","56º54'21.161""W",,http://datos.mec.gov.py/id/establecimientos/0103044
2021,0103014,1,Concepción,4,HORQUETA,2,Rural,3951,CUARTELERO,CALLE 12; ZONA NORTE A 7 KM. DE LA RUTA V [CUARTELERO],7437202,509751,"23º10'26.826""S","56º54'17.023""W",,http://datos.mec.gov.py/id/establecimientos/0103014
2021,0103029,1,Concepción,4,HORQUETA,2,Rural,3966,TOLDO KUE,CALLE 9 - RAMAL SUR - 3 KM. DE LA RUTA V [TOLDO CUE - CALLE 9],7425955,511817,"23º16'32.523""S","56º53'4.04""W",,http://datos.mec.gov.py/id/establecimientos/0103029
2021,0103027,1,Concepción,4,HORQUETA,2,Rural,3966,TOLDO KUE,CALLE 8; RAMAL SUR - 2 KM. DE LA RUTA V [TOLDO CUE - CALLE 8],7424981,509729,"23º17'4.246""S","56º54'17.515""W",,http://datos.mec.gov.py/id/establecimientos/0103027
2021,0103028,1,Concepción,4,HORQUETA,2,Rural,3974,ALFONSO KUE,CALLE 10 - RAMAL SUR - 2 KM. DE LA RUTA V [ALFONSO CUE - CALLE 10],7428231,512224,"23º15'18.499""S","56º52'49.779""W",,http://datos.mec.gov.py/id/establecimientos/0103028
2021,0103015,1,Concepción,4,HORQUETA,2,Rural,3938,EGUA,CALLEJON 40 - ZONA NORTE [EGUA - HORQUETA],7425850,498535,"23º16'36.088""S","57º0'51.569""W",,http://datos.mec.gov.py/id/establecimientos/0103015
2021,0103020,1,Concepción,4,HORQUETA,2,Rural,4000,NARANJATY´I,KM 39 RAMAL - CAMINO A LORETO [NARANJATY-I],7424408,489565,"23º17'22.864""S","57º6'7.352""W",,http://datos.mec.gov.py/id/establecimientos/0103020
2021,0103021,1,Concepción,4,HORQUETA,2,Rural,3965,CHOFERES DEL CHACO,CALLE 14 KM 69 RUTA 5 [COL. CHOFERES DEL CHACO],7438917,514146,"23º9'30.94""S","56º51'42.493""W",,http://datos.mec.gov.py/id/establecimientos/0103021
2021,0103019,1,Concepción,4,HORQUETA,2,Rural,3945,CAPITAN GIMENEZ,RUTA V - GRAL. BERNARDINO CABALLERO - KM. 52 [COLONIA JOSE BERGES],7423604,504839,"23º17'49.103""S","56º57'9.639""W",,http://datos.mec.gov.py/id/establecimientos/0103019
2021,0103016,1,Concepción,4,HORQUETA,2,Rural,3998,TOTORA,CALLE 10 - ZONA NORTE [TOTORA],7433066,508280,"23º12'41.356""S","56º55'8.682""W",,http://datos.mec.gov.py/id/establecimientos/0103016
2021,0103017,1,Concepción,4,HORQUETA,2,Rural,3966,TOLDO KUE,CALLE 7 - TOLDO CUE - 2DA. ZONA SUR [CALLE 7 - TOLDO CUE],7420937,509368,"23º19'15.761""S","56º54'30.133""W",,http://datos.mec.gov.py/id/establecimientos/0103017
2021,0103018,1,Concepción,4,HORQUETA,2,Rural,3973,BELEN KUE,BELEN CUE - HORQUETA CALLEJON 40 [BELEN CUE],7428505,498664,"23º15'9.75""S","57º0'47.019""W",,http://datos.mec.gov.py/id/establecimientos/0103018
2021,0103002,1,Concepción,4,HORQUETA,1,Urbana,3942,LAS PALMAS,GRAL. RESQUIN Y CAPITAN SOSA [HORQUETA],7418299,494708,"23º20'41.612""S","57º3'6.376""W",,http://datos.mec.gov.py/id/establecimientos/0103002
2021,0103008,1,Concepción,4,HORQUETA,2,Rural,3943,NARANJATY VALLE´I,CAMINO A NARANJATY; ZONA NORTE; 3 KM. RUTA 5 [COSTA CLAVEL],7427092,485933,"23º15'55.485""S","57º8'15.123""W",,http://datos.mec.gov.py/id/establecimientos/0103008
2021,0103001,1,Concepción,4,HORQUETA,1,Urbana,3942,LAS PALMAS,GRAL. BERNARDINO CABALLERO Y HNO. FELIX ALDUNATE CAST [HORQUETA],7418413,494969,"23º20'37.908""S","57º2'57.182""W",,http://datos.mec.gov.py/id/establecimientos/0103001
2021,0103013,1,Concepción,4,HORQUETA,2,Rural,3966,TOLDO KUE,RUTA V - KM. 56 [TOLDO CUE],7425593,507444,"23º16'44.387""S","56º55'37.963""W",,http://datos.mec.gov.py/id/establecimientos/0103013
2021,0103009,1,Concepción,4,HORQUETA,2,Rural,3959,ESPAJIN,CALLE 1 A 3 KM DE LA RUTA V ZONA SUR,7416633,496999,"23º21'35.809""S","57º1'45.702""W",,http://datos.mec.gov.py/id/establecimientos/0103009
2021,0103003,1,Concepción,4,HORQUETA,1,Urbana,3962,SAN ANTONIO,BO. SAN ANTONIO,7418116,493584,"23º20'47.548""S","57º3'45.964""W",,http://datos.mec.gov.py/id/establecimientos/0103003
2021,0103010,1,Concepción,4,HORQUETA,2,Rural,3964,COSTA ROMERO,RUTA V GRAL BERNARDINO CABALLERO KM 49,7421794,502026,"23º18'47.984""S","56º58'48.664""W",,http://datos.mec.gov.py/id/establecimientos/0103010
2021,0103012,1,Concepción,4,HORQUETA,2,Rural,4007,25 DE ABRIL,KM 63-RUTA V,7430763,512605,"23º13'56.149""S","56º52'36.446""W",,http://datos.mec.gov.py/id/establecimientos/0103012
2021,0103004,1,Concepción,4,HORQUETA,1,Urbana,3942,LAS PALMAS,VIRGEN DEL ROSARIO,7418529,494905,"23º20'34.135""S","57º2'59.435""W",,http://datos.mec.gov.py/id/establecimientos/0103004
2021,0103005,1,Concepción,4,HORQUETA,2,Rural,3958,SAGRADA FAMILIA 1,AVIADORES DEL CHACO Y RUTA V,7417403,494891,"23º21'10.751""S","57º2'59.942""W",,http://datos.mec.gov.py/id/establecimientos/0103005
2021,0103006,1,Concepción,4,HORQUETA,1,Urbana,3941,INMACULADA,NANAWA Y GRAL. RESQUIN [HORQUETA],7418957,494360,"23º20'20.21""S","57º3'18.623""W",,http://datos.mec.gov.py/id/establecimientos/0103006
2021,1703673,1,Concepción,4,HORQUETA,1,Urbana,"","",S/D,"","","","",,http://datos.mec.gov.py/id/establecimientos/1703673
2021,1703767,1,Concepción,4,HORQUETA,1,Urbana,3941,INMACULADA,PROF. ROSENDO A. GONZÁLEZ Y BOQUERÓN,7418816,494523,"23º 20' 24.799"" S","57º 3' 12.884"" W",,http://datos.mec.gov.py/id/establecimientos/1703767
2021,0103200,1,Concepción,4,HORQUETA,1,Urbana,"","","","","","","",,http://datos.mec.gov.py/id/establecimientos/0103200
2021,0103177,1,Concepción,4,HORQUETA,2,Rural,3944,SANTA TERESITA,RUTA V - VIEJA [PEGUAJHO-SANTA TERESITA],7415070,491755,"23º22'26.571""S","57º4'50.439""W",,http://datos.mec.gov.py/id/establecimientos/0103177
2021,0104038,1,Concepción,5,LORETO,1,Urbana,4032,SANTO DOMINGO,CALLE NTRA. SRA. DE LORETO [LORETO],7426032,465838,"23º16'28.893""S","57º20'2.495""W",,http://datos.mec.gov.py/id/establecimientos/0104038
2021,0104045,1,Concepción,5,LORETO,1,Urbana,4048,CENTRO,GRAL. MARCIAL SAMANIEGO C/ MANUELA CARDOZO,"","","","",,http://datos.mec.gov.py/id/establecimientos/0104045
2021,0104030,1,Concepción,5,LORETO,2,Rural,4028,CAÑADA LOURDES,YCUA PORA-CAÑADA LOURDES FRENTE A LA IGLESIA,7427715,474135,"23º15'34.709""S","57º15'10.341""W",,http://datos.mec.gov.py/id/establecimientos/0104030
2021,0104032,1,Concepción,5,LORETO,2,Rural,4019,POTRERO TACUARA,CALLE 12 ZONA NORTE,7443926,501743,"23º6'48.263""S","56º58'58.72""W",,http://datos.mec.gov.py/id/establecimientos/0104032
2021,0103077,1,Concepción,5,LORETO,2,Rural,4040,ZANJA KUE ROSARIO,AL LADO DE LA IGLESIA [VIRGEN DEL ROSARIO],7425982,479166,"23º16'31.322""S","57º12'13.358""W",,http://datos.mec.gov.py/id/establecimientos/0103077
2021,0104019,1,Concepción,5,LORETO,2,Rural,4020,HUGUA TORALES SAN ROQUE,RUTA PASO BARRETO -CRUCE TORALES,7429960,468953,"23º14'21.381""S","57º18'12.559""W",,http://datos.mec.gov.py/id/establecimientos/0104019
2021,0103045,1,Concepción,5,LORETO,2,Rural,4030,YKUA JHOVY,"DESVIO JUGUA OCAMPOS KM. 27,5 RUTA V A 8 KM. [YCUA JHOVY]",7423131,479872,"23º18'4.066""S","57º11'48.643""W",,http://datos.mec.gov.py/id/establecimientos/0103045
2021,0104034,1,Concepción,5,LORETO,2,Rural,4036,SAN ROQUE,BEATO ROQUE GONZALEZ,7420963,475048,"23º19'14.328""S","57º14'38.608""W",,http://datos.mec.gov.py/id/establecimientos/0104034
2021,0104036,1,Concepción,5,LORETO,1,Urbana,4022,FATIMA,TTE. MARCELINO CHAMORRO Y DR. FRANCIA,7426329,466991,"23º16'19.32""S","57º19'21.887""W",,http://datos.mec.gov.py/id/establecimientos/0104036
2021,0104042,1,Concepción,5,LORETO,2,Rural,4023,HUGUA PO´I,FRENTE AL TEMPLO EVANGELICO DE LA COMUNIDAD,7431351,473510,"23º13'36.434""S","57º15'32.11""W",,http://datos.mec.gov.py/id/establecimientos/0104042
2021,0104031,1,Concepción,5,LORETO,2,Rural,4042,ZANJA KUE FATIMA,SANJA CUE FATIMA,7423869,477369,"23º17'39.949""S","57º13'16.725""W",,http://datos.mec.gov.py/id/establecimientos/0104031
2021,0104020,1,Concepción,5,LORETO,2,Rural,4021,ANDERI,A 15KM DE LA RUTA LORETO PASO BARRETO.DESVIO LAGUNA,7444209,496093,"23º6'39.047""S","57º2'17.359""W",,http://datos.mec.gov.py/id/establecimientos/0104020
2021,0104021,1,Concepción,5,LORETO,2,Rural,4043,CAÑADA LA PAZ,S/D [CAÑADA LA PAZ],7425541,471581,"23º16'45.254""S","57º16'40.378""W",,http://datos.mec.gov.py/id/establecimientos/0104021
2021,0104002,1,Concepción,5,LORETO,1,Urbana,4045,NAZARET,DR. EUSEBIO AYALA Y CERRO CORÁ [LORETO],7425971,466963,"23º16'30.959""S","57º19'22.9""W",,http://datos.mec.gov.py/id/establecimientos/0104002
2021,0104028,1,Concepción,5,LORETO,2,Rural,4046,SAN MIGUEL,A LADO DEL ORATORIO SAN MIGUEL,7422304,475750,"23º18'30.758""S","57º14'13.812""W",,http://datos.mec.gov.py/id/establecimientos/0104028
2021,0104029,1,Concepción,5,LORETO,2,Rural,4050,SANTA LIBRADA,SANJA CUE [SANJA CUE],7427809,479925,"23º15'31.944""S","57º11'46.554""W",,http://datos.mec.gov.py/id/establecimientos/0104029
2021,0104022,1,Concepción,5,LORETO,2,Rural,4029,SAN JOSEMI,SAN JOSE MI A LADO DE LA IGLESIA,7421265,471513,"23º19'4.3""S","57º16'43.061""W",,http://datos.mec.gov.py/id/establecimientos/0104022
2021,0104023,1,Concepción,5,LORETO,2,Rural,4041,CULANTRILLO,CULANTRILLO,7422194,477932,"23º18'34.446""S","57º12'56.993""W",,http://datos.mec.gov.py/id/establecimientos/0104023
2021,0104027,1,Concepción,5,LORETO,2,Rural,4034,YKUA PORA,S/N [YCUA PORA],7429783,476417,"23º14'27.583""S","57º13'49.909""W",,http://datos.mec.gov.py/id/establecimientos/0104027
2021,0104024,1,Concepción,5,LORETO,2,Rural,4034,YKUA PORA,YCUA PORA FRENTE A LA IGLESIA,7429756,476376,"23º14'28.459""S","57º13'51.354""W",,http://datos.mec.gov.py/id/establecimientos/0104024
2021,0104026,1,Concepción,5,LORETO,2,Rural,4031,DOMINGUEZ NIGO,RUTA V KM 65 - CALLE 12 ZONA NORTE A 15 KM,7442993,506135,"23º7'18.566""S","56º56'24.294""W",,http://datos.mec.gov.py/id/establecimientos/0104026
2021,0104014,1,Concepción,5,LORETO,2,Rural,4026,SAN VICENTE,JHUGUA RIVAS SAN PABLO [JHUGUA RIVAS SAN PABLO],7432870,466642,"23º12'46.588""S","57º19'33.654""W",,http://datos.mec.gov.py/id/establecimientos/0104014
2021,0104018,1,Concepción,5,LORETO,2,Rural,4043,CAÑADA LA PAZ,CAÑADA LA PAZ CERCA DE LA IGLESIA,7425409,471917,"23º16'49.567""S","57º16'28.559""W",,http://datos.mec.gov.py/id/establecimientos/0104018
2021,0104015,1,Concepción,5,LORETO,2,Rural,4025,HUGUA PO´I SAN RAFAEL,S/N [JHUGUA PO'I],7432762,475375,"23º12'50.654""S","57º14'26.404""W",,http://datos.mec.gov.py/id/establecimientos/0104015
2021,0104016,1,Concepción,5,LORETO,2,Rural,4039,ISLERIA,RUTA A PASO BARRETO [ISLERIA],7441492,480826,"23º8'7.019""S","57º11'14.223""W",,http://datos.mec.gov.py/id/establecimientos/0104016
2021,0104017,1,Concepción,5,LORETO,2,Rural,4038,LAGUNA CRISTO REY,"",7440414,486993,"23º8'42.292""S","57º7'37.404""W",,http://datos.mec.gov.py/id/establecimientos/0104017
2021,0104011,1,Concepción,5,LORETO,2,Rural,4024,HUGUA BONETE VIRGEN DEL CARMEN,VIRGEN DEL CARMEN 2KM DE LA IGLESIA,7433936,468318,"23º12'12.042""S","57º18'34.607""W",,http://datos.mec.gov.py/id/establecimientos/0104011
2021,0104003,1,Concepción,5,LORETO,1,Urbana,4048,CENTRO,MANUEL CARDOZO Y MCAL.LOPEZ N¬982,7425650,466476,"23º16'41.362""S","57º19'40.068""W",,http://datos.mec.gov.py/id/establecimientos/0104003
2021,0104012,1,Concepción,5,LORETO,2,Rural,4026,SAN VICENTE,ENTRAR EN EL DESVIO DE LA COMISARIA FRONTERA -BOQUERON,7435229,466717,"23º11'29.881""S","57º19'30.83""W",,http://datos.mec.gov.py/id/establecimientos/0104012
2021,0104013,1,Concepción,5,LORETO,2,Rural,4035,LOCALIDAD A CONFIRMAR,JHUGUÁ RIVAS LA ASUNCIÓN,7433490,471403,"23º12'26.749""S","57º16'46.105""W",,http://datos.mec.gov.py/id/establecimientos/0104013
2021,0104007,1,Concepción,5,LORETO,2,Rural,4037,VIRGEN DEL CAMINO,VIRGEN DEL CAMINO AL COSTADO DE LA IGLESIA,7429774,472402,"23º14'27.651""S","57º16'11.201""W",,http://datos.mec.gov.py/id/establecimientos/0104007
2021,0104008,1,Concepción,5,LORETO,2,Rural,4027,HUGUA GUASU,RUTA A PASO BARRETO [3ª. ZONA JHUGUA GUAZU],7437263,473066,"23º10'24.154""S","57º15'47.357""W",,http://datos.mec.gov.py/id/establecimientos/0104008
2021,0104010,1,Concepción,5,LORETO,2,Rural,4027,HUGUA GUASU,S/N [JHUGUA GUAZU],7436538,475172,"23º10'47.85""S","57º14'33.325""W",,http://datos.mec.gov.py/id/establecimientos/0104010
2021,0104009,1,Concepción,5,LORETO,2,Rural,4027,HUGUA GUASU,JHUGUA GUAZU CERCA DE LA IGLESIA SAGRADO CORAZON DE JESUS,7436610,475037,"23º10'45.501""S","57º14'38.07""W",,http://datos.mec.gov.py/id/establecimientos/0104009
2021,1703529,1,Concepción,5,LORETO,1,Urbana,4035,LOCALIDAD A CONFIRMAR,ELIGIO AYALA Y PADRE MIGUEL MENDOZA,"","","","",,http://datos.mec.gov.py/id/establecimientos/1703529
2021,0104005,1,Concepción,5,LORETO,2,Rural,4049,VILLA DON BOSCO,CONTINUACION DE LA AVDA NTRA SRA DE LORETO 2KM HACIA EL ESTE,7425585,468423,"23º16'43.615""S","57º18'31.538""W",,http://datos.mec.gov.py/id/establecimientos/0104005
2021,0104001,1,Concepción,5,LORETO,1,Urbana,4022,FATIMA,EUSEBIO AYALA E/ MCAL LOPEZ Y CERRO CORA,7426032,466612,"23º16'28.95""S","57º19'35.25""W",,http://datos.mec.gov.py/id/establecimientos/0104001
2021,0101218,1,Concepción,16856,PASO BARRETO,2,Rural,9444,COM INDIG VYA RENDA BOQUERON,A 12 KM DE COL. JORGE S. MIRANDA CAMINO A PUENTESIÑO.,7471479,514580,"22º51'52.002""S","56º51'28.34""W",,http://datos.mec.gov.py/id/establecimientos/0101218
2021,0101142,1,Concepción,16856,PASO BARRETO,2,Rural,9447,ISLA TUYU,85 KM Nº DE  CIUDAD DE CONCEPCION POR PASO BARRETO,7447659,503276,"23º4'46.857""S","56º58'4.852""W",,http://datos.mec.gov.py/id/establecimientos/0101142
2021,0101169,1,Concepción,16856,PASO BARRETO,1,Urbana,9443,URBANO,CAMINO A COLONIA JORGE S MIRANDA RUTA PRINCIPAL,7452041,488223,"23º2'24.215""S","57º6'53.828""W",,http://datos.mec.gov.py/id/establecimientos/0101169
2021,0101171,1,Concepción,16856,PASO BARRETO,2,Rural,9445,COM INDIG JEGUAHATY,190 KM DE CONCEPCION JORGE SEBASTIAN MIRANDA,7461547,528507,"22º57'14.349""S","56º43'18.94""W",,http://datos.mec.gov.py/id/establecimientos/0101171
2021,0101088,1,Concepción,16856,PASO BARRETO,2,Rural,9448,HUGUA ÑANDU,A 100 KM DE CONCEPCION RUTA LORETO A LADO DE LA IGLESIA,7459915,508383,"22º58'8.224""S","56º55'5.587""W",,http://datos.mec.gov.py/id/establecimientos/0101088
2021,0101095,1,Concepción,16856,PASO BARRETO,2,Rural,9447,ISLA TUYU,A 80KM DE CONCEPCION,7447318,505335,"23º4'57.928""S","56º56'52.476""W",,http://datos.mec.gov.py/id/establecimientos/0101095
2021,0101090,1,Concepción,16856,PASO BARRETO,2,Rural,9448,HUGUA ÑANDU,COLONIA. JORGE SEBASTIAN MIRANDA,7462315,510803,"22º56'50.125""S","56º53'40.657""W",,http://datos.mec.gov.py/id/establecimientos/0101090
2021,0101083,1,Concepción,16856,PASO BARRETO,1,Urbana,9443,URBANO,RUTA PRINCIPAL A 200M DEL PUENTE SOBRE EL RIO AQUIDABAN,7450489,487193,"23º3'14.659""S","57º7'30.067""W",,http://datos.mec.gov.py/id/establecimientos/0101083
2021,0101085,1,Concepción,16856,PASO BARRETO,1,Urbana,9446,PASO BARRETO,S/D [PASO BARRETO],7450323,487249,"23º3'20.059""S","57º7'28.104""W",,http://datos.mec.gov.py/id/establecimientos/0101085
2021,0101055,1,Concepción,16856,PASO BARRETO,2,Rural,9448,HUGUA ÑANDU,JHAGUA ÑANDU BARRIO LAS MERCEDES A 10KM DE CONCEPCION,7462164,512361,"22º56'54.997""S","56º52'45.944""W",,http://datos.mec.gov.py/id/establecimientos/0101055
2021,0101032,1,Concepción,16855,SAN ALFREDO,2,Rural,9441,PUERTO FONCIERE,PUERTO FONCIERE ENTRE LA COMISARIA Y LA EX HOSPITAL I.P.S,7517476,413983,"22º26'48.532""S","57º50'9.43""W",,http://datos.mec.gov.py/id/establecimientos/0101032
2021,0101190,1,Concepción,16855,SAN ALFREDO,2,Rural,9438,ASENT. 8 DE NOVIEMBRE,"",7466099,454777,"22º54'44.989""S","57º26'27.574""W",,http://datos.mec.gov.py/id/establecimientos/0101190
2021,0101168,1,Concepción,16855,SAN ALFREDO,2,Rural,9438,ASENT. 8 DE NOVIEMBRE,ASENTAMIENTO RURAL 8 DE DICIEMBRE CERCA DE LA IGLESIA,7464301,452834,"22º55'43.266""S","57º27'35.979""W",,http://datos.mec.gov.py/id/establecimientos/0101168
2021,0101093,1,Concepción,16855,SAN ALFREDO,2,Rural,9439,ZONA DE ESTANCIAS 1,A 136 KM DE CONCEPCION POR AGUA ITAPUCUMI,7493474,406694,"22º39'47.655""S","57º54'29.528""W",,http://datos.mec.gov.py/id/establecimientos/0101093
2021,0101091,1,Concepción,16855,SAN ALFREDO,2,Rural,9440,PUERTO ITACUA,ITACUA [ITACUA],7513864,413546,"22º28'45.911""S","57º50'25.426""W",,http://datos.mec.gov.py/id/establecimientos/0101091
2021,0101092,1,Concepción,16855,SAN ALFREDO,2,Rural,9442,GUYRATI,CALLE MEDALLA MILAGROSA,7507345,415194,"22º32'18.201""S","57º49'29.016""W",,http://datos.mec.gov.py/id/establecimientos/0101092
2021,0101056,1,Concepción,16855,SAN ALFREDO,2,Rural,9439,ZONA DE ESTANCIAS 1,KM 92 RUTA CONCEPCION - VALLEMI,7483543,454521,"22º45'17.683""S","57º26'34.723""W",,http://datos.mec.gov.py/id/establecimientos/0101056
2021,0101054,1,Concepción,16855,SAN ALFREDO,1,Urbana,9437,COLONIA SAN ALFREDO,KM. 75 RUTA CONCEPCION - VALLEMI [SAN ALFREDO],7469021,458463,"22º53'10.31""S","57º24'17.896""W",,http://datos.mec.gov.py/id/establecimientos/0101054
2021,1503009,1,Concepción,16855,SAN ALFREDO,2,Rural,9437,COLONIA SAN ALFREDO,BANCO LEONOR [CONCEPCION],7455064,419740,"23º0'39.083""S","57º46'59.56""W",,http://datos.mec.gov.py/id/establecimientos/1503009
2021,1702012,1,Concepción,16855,SAN ALFREDO,2,Rural,9441,PUERTO FONCIERE,ISLA PEÑA HERMOSA [ISLA PEÑA HERMOSA],7522371,412098,"22º 24' 9"" S","57º 51' 14.4"" W",,http://datos.mec.gov.py/id/establecimientos/1702012
2021,0105010,1,Concepción,529,SAN CARLOS DEL APA,2,Rural,9183,ZONA DE ESTANCIAS,"EST.SAN LUIS DE LA SIERRA. A 30 KM DE LA ESC.CENTRO,AL OESTE",7522614,451024,"22º24'6.702""S","57º28'32.974""W",,http://datos.mec.gov.py/id/establecimientos/0105010
2021,0105001,1,Concepción,529,SAN CARLOS DEL APA,1,Urbana,9186,VISTA ALEGRE,SAN CARLOS  DEL APA,7539680,470445,"22º14'53.272""S","57º17'12.583""W",,http://datos.mec.gov.py/id/establecimientos/0105001
2021,0158003,1,Concepción,6,SAN LÁZARO,2,Rural,4055,VALLEMI VIRGEN DE FATIMA SUB-URBANO,13 DE OCTUBRE C/AV. RIO APA BO.VIRG. DE FATI [VALLEMI],7548961,401919,"22º9'42.341""S","57º57'4.523""W",,http://datos.mec.gov.py/id/establecimientos/0158003
2021,0158001,1,Concepción,6,SAN LÁZARO,2,Rural,4055,VALLEMI VIRGEN DE FATIMA SUB-URBANO,AVIADORES DEL CHACO C/RIO APA [VALLEMI],7548738,401870,"22º9'49.583""S","57º57'6.283""W",,http://datos.mec.gov.py/id/establecimientos/0158001
2021,0106015,1,Concepción,6,SAN LÁZARO,1,Urbana,4063,URBANO,AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ,"","","","",,http://datos.mec.gov.py/id/establecimientos/0106015
2021,0106011,1,Concepción,6,SAN LÁZARO,2,Rural,4060,VALLEMI SAN JOSE SUB-URBANO,"",7548971,401566,"22º9'41.944""S","57º57'16.845""W",,http://datos.mec.gov.py/id/establecimientos/0106011
2021,0106014,1,Concepción,6,SAN LÁZARO,1,Urbana,4058,SANTO DOMINGO,AVENIDA MARISCAL FRANCISCO SOLANO LOPEZ,7549887,402411,"22º 9' 12.342"" S","57º 56' 47.132"" W",,http://datos.mec.gov.py/id/establecimientos/0106014
2021,0106009,1,Concepción,6,SAN LÁZARO,2,Rural,4055,VALLEMI VIRGEN DE FATIMA SUB-URBANO,"",7549819,402320,"22º9'14.521""S","57º56'50.337""W",,http://datos.mec.gov.py/id/establecimientos/0106009
2021,0106012,1,Concepción,6,SAN LÁZARO,2,Rural,4055,VALLEMI VIRGEN DE FATIMA SUB-URBANO,"",7549425,402053,"22º9'27.279""S","57º56'59.744""W",,http://datos.mec.gov.py/id/establecimientos/0106012
2021,0106003,1,Concepción,6,SAN LÁZARO,2,Rural,4058,SANTO DOMINGO,VIA PUNTA VALLEMI STO. DOMINGO. CAMINO A RIO APA.,7551244,403473,"22º8'28.413""S","57º56'9.78""W",,http://datos.mec.gov.py/id/establecimientos/0106003
2021,0106004,1,Concepción,6,SAN LÁZARO,2,Rural,4056,CERRO MORADO,CERRO MORADO,7535183,409699,"22º17'11.92""S","57º52'35.692""W",,http://datos.mec.gov.py/id/establecimientos/0106004
2021,0106007,1,Concepción,6,SAN LÁZARO,2,Rural,4059,COM INDIG APA COSTA,KM 192 RUTA VALLEMI,7551632,407731,"22º8'16.629""S","57º53'41.066""W",,http://datos.mec.gov.py/id/establecimientos/0106007
2021,0106002,1,Concepción,6,SAN LÁZARO,2,Rural,4061,SANTA ELENA,CALERA SANTA HELENA. CAMINO A SAN LAZARO.,7552155,402037,"22º7'58.498""S","57º56'59.707""W",,http://datos.mec.gov.py/id/establecimientos/0106002
2021,0106001,1,Concepción,6,SAN LÁZARO,1,Urbana,48880,VIRGEN DEL CARMEN,SAN LAZARO [SAN LAZARO],7554935,400604,"22º6'27.801""S","57º57'49.11""W",,http://datos.mec.gov.py/id/establecimientos/0106001
2021,0106005,1,Concepción,6,SAN LÁZARO,2,Rural,4057,TRES CERROS SUB-URBANO,TRES CERROS [TRES CERROS],7537377,408839,"22º16'0.409""S","57º53'5.294""W",,http://datos.mec.gov.py/id/establecimientos/0106005
2021,0158002,1,Concepción,6,SAN LÁZARO,2,Rural,48888,VALLEMI SAN JUAN SUB URBANO,JOVENES POR LA DEMOCRACIA Y 24 DE JUNIO Bº SAN JUAN [VALLEMI],7549126,401690,"22º9'36.929""S","57º57'12.482""W",,http://datos.mec.gov.py/id/establecimientos/0158002
2021,0158004,1,Concepción,6,SAN LÁZARO,2,Rural,4053,VALLEMI SAN ANTONIO SUB-URBANO,CALLE. VICENTE IGNACIO ITURBE C/ 13 DE JUNIO,7549967,401930,"22º9'9.629""S","57º57'3.92""W",,http://datos.mec.gov.py/id/establecimientos/0158004
2021,0101192,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,2,Rural,9399,ZONA DE ESTANCIAS,ASENTAMIENTO VYA RENDA. 13 DE DICIEMBRE,7523629,513578,"22º23'36.018""S","56º52'5.124""W",,http://datos.mec.gov.py/id/establecimientos/0101192
2021,0101140,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,2,Rural,9398,29 DE JUNIO,ASENT. 29 DE JUNIO - CALLE 11 [ASENT. EX - ANTEBI],7535861,506578,"22º16'58.344""S","56º56'10.123""W",,http://datos.mec.gov.py/id/establecimientos/0101140
2021,0101138,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,2,Rural,9404,ASENT. NORTE PYAJHU,"",7528461,517628,"22º20'58.735""S","56º49'43.672""W",,http://datos.mec.gov.py/id/establecimientos/0101138
2021,0101139,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,2,Rural,9393,ASENT. BARRIO HERMOSA,ASENTAMIENTO NORTE PYAHU BARRIO HERMOSA [ASENTAMIENTO EX-ANTEBI],7524516,514448,"22º23'7.145""S","56º51'34.726""W",,http://datos.mec.gov.py/id/establecimientos/0101139
2021,0101167,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,1,Urbana,48918,SAN CLEMENTE,JOSE FELIX LOPEZ [PUENTESIÑO],7524517,508381,"22º23'7.258""S","56º55'6.9""W",,http://datos.mec.gov.py/id/establecimientos/0101167
2021,0101165,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,2,Rural,9400,COM INDIG TAKUARITA,COMUNIDAD INDIGENA TACUARITA. A 170 KM DE CONCEPCION.,7503342,503276,"22º34'35.985""S","56º58'5.274""W",,http://datos.mec.gov.py/id/establecimientos/0101165
2021,0101166,1,Concepción,16851,SARGENTO JOSÉ FÉLIX LÓPEZ,2,Rural,9404,ASENT. NORTE PYAJHU,ASENT. NORTE PYAHU - CALLE 1 [ASENTAMIENTO EX - ANTEBI],7530920,514038,"22º19'38.88""S","56º51'49.267""W",,http://datos.mec.gov.py/id/establecimientos/0101166
